"year","locationdesc","locationabbr","sex","shortquestiontext","questioncode","greater_risk_data_value","greater_risk_low_confidence_limit","greater_risk_high_confidence_limit","sample_size"
"2007","Arkansas","AR","Male","Sad or hopeless","H25","22.0602","18.3182","26.3203","739"
"2007","Arkansas","AR","Male","Considered suicide","H26","12.7796","9.983","16.2185","741"
"2007","Arkansas","AR","Total","Sad or hopeless","H25","31.4133","28.4799","34.5031","1591"
"2007","Arkansas","AR","Total","Considered suicide","H26","17.4089","15.4371","19.5743","1596"
"2007","Arizona","AZB","Female","Sad or hopeless","H25","40.6317","35.5248","45.9495","1522"
"2007","Arizona","AZB","Female","Considered suicide","H26","20.0025","16.8359","23.5958","1536"
"2007","Arizona","AZB","Male","Sad or hopeless","H25","24.4144","21.858","27.1658","1489"
"2007","Arizona","AZB","Male","Considered suicide","H26","12.2346","10.4022","14.3381","1509"
"2007","Arizona","AZB","Total","Sad or hopeless","H25","32.5315","29.4488","35.7733","3022"
"2007","Arizona","AZB","Total","Considered suicide","H26","16.102","14.1116","18.3134","3059"
"2007","Connecticut","CT","Female","Sad or hopeless","H25","29.3259","26.8982","31.8771","977"
"2007","Connecticut","CT","Female","Considered suicide","H26","16.5499","14.0145","19.4403","976"
"2007","Connecticut","CT","Male","Sad or hopeless","H25","16.3811","14.3651","18.6185","1054"
"2007","Connecticut","CT","Male","Considered suicide","H26","9.6739","7.9112","11.779","1060"
"2007","Connecticut","CT","Total","Sad or hopeless","H25","22.7516","21.2112","24.3693","2041"
"2007","Connecticut","CT","Total","Considered suicide","H26","13.0903","11.4387","14.9402","2044"
"2007","Delaware","DE","Female","Sad or hopeless","H25","35.6789","32.5191","38.9685","1214"
"2007","Delaware","DE","Female","Considered suicide","H26","12.9388","11.0147","15.1417","1215"
"2007","Delaware","DE","Male","Sad or hopeless","H25","18.4065","16.1657","20.8805","1229"
"2007","Delaware","DE","Male","Considered suicide","H26","9.2168","7.5452","11.2138","1230"
"2007","Delaware","DE","Total","Sad or hopeless","H25","26.8539","24.8764","28.928","2584"
"2007","Delaware","DE","Total","Considered suicide","H26","11.1392","9.7924","12.6453","2586"
"2007","Florida","FL","Female","Sad or hopeless","H25","33.5457","30.9105","36.2876","2328"
"2007","Florida","FL","Female","Considered suicide","H26","13.3715","12.0196","14.8499","2325"
"2007","Florida","FL","Male","Sad or hopeless","H25","17.8079","15.8252","19.9801","2129"
"2007","Florida","FL","Male","Considered suicide","H26","8.8977","7.3926","10.6739","2125"
"2007","Florida","FL","Total","Sad or hopeless","H25","25.6945","24.2275","27.2184","4496"
"2007","Florida","FL","Total","Considered suicide","H26","11.1511","10.3059","12.0564","4489"
"2007","Georgia","GA","Female","Sad or hopeless","H25","37.1024","34.1204","40.1861","1209"
"2007","Georgia","GA","Female","Considered suicide","H26","18.5782","15.616","21.9561","1210"
"2007","Georgia","GA","Male","Sad or hopeless","H25","22.4814","19.8115","25.3971","1233"
"2007","Georgia","GA","Male","Considered suicide","H26","12.4298","10.5091","14.6442","1235"
"2007","Georgia","GA","Total","Sad or hopeless","H25","29.7977","27.9077","31.7594","2447"
"2007","Georgia","GA","Total","Considered suicide","H26","15.5353","13.6747","17.5975","2450"
"2007","Hawaii","HI","Female","Sad or hopeless","H25","39.5839","35.3667","43.962","644"
"2007","Hawaii","HI","Female","Considered suicide","H26","24.2374","19.9765","29.0768","660"
"2007","Hawaii","HI","Male","Sad or hopeless","H25","24.6528","19.1072","31.1873","512"
"2007","Hawaii","HI","Male","Considered suicide","H26","13.2302","9.7684","17.6785","520"
"2007","Hawaii","HI","Total","Sad or hopeless","H25","31.8012","28.0956","35.7524","1158"
"2007","Hawaii","HI","Total","Considered suicide","H26","18.5361","15.5789","21.9089","1182"
"2007","Iowa","IA","Female","Sad or hopeless","H25","27.656","23.0118","32.8376","771"
"2007","Iowa","IA","Female","Considered suicide","H26","14.6712","12.0232","17.7847","771"
"2007","Iowa","IA","Male","Sad or hopeless","H25","16.6902","13.4641","20.5061","664"
"2007","Iowa","IA","Male","Considered suicide","H26","9.8271","7.5463","12.7026","662"
"2007","Iowa","IA","Total","Sad or hopeless","H25","22.1242","19.4273","25.0789","1439"
"2007","Iowa","IA","Total","Considered suicide","H26","12.2888","10.407","14.456","1437"
"2007","Idaho","ID","Female","Sad or hopeless","H25","35.8566","31.8375","40.0847","658"
"2007","Idaho","ID","Female","Considered suicide","H26","22.5769","18.5085","27.2407","656"
"2007","Idaho","ID","Male","Sad or hopeless","H25","19.1028","16.3512","22.1947","770"
"2007","Idaho","ID","Male","Considered suicide","H26","11.7366","9.3083","14.6957","767"
"2007","Idaho","ID","Total","Sad or hopeless","H25","27.3834","24.7364","30.1999","1435"
"2007","Idaho","ID","Total","Considered suicide","H26","17.1347","14.8801","19.652","1430"
"2007","Illinois","IL","Female","Sad or hopeless","H25","34.7324","30.9465","38.7217","1203"
"2007","Illinois","IL","Female","Considered suicide","H26","16.956","14.7397","19.4295","1202"
"2007","Illinois","IL","Male","Sad or hopeless","H25","18.1648","15.5115","21.1583","1210"
"2007","Illinois","IL","Male","Considered suicide","H26","8.9328","7.2329","10.9849","1212"
"2007","Illinois","IL","Total","Sad or hopeless","H25","26.4804","24.0338","29.0808","2420"
"2007","Illinois","IL","Total","Considered suicide","H26","12.9351","11.3595","14.6929","2420"
"2007","Indiana","IN","Female","Sad or hopeless","H25","36.1777","32.2864","40.2591","1222"
"2007","Indiana","IN","Female","Considered suicide","H26","19.1192","15.4887","23.3655","1223"
"2007","Indiana","IN","Male","Sad or hopeless","H25","18.6576","15.7023","22.0237","1073"
"2007","Indiana","IN","Male","Considered suicide","H26","12.3532","9.8522","15.3807","1071"
"2007","Indiana","IN","Total","Sad or hopeless","H25","27.5271","24.3068","30.9992","2321"
"2007","Indiana","IN","Total","Considered suicide","H26","15.7992","13.1626","18.8493","2320"
"2007","Kansas","KS","Female","Sad or hopeless","H25","31.7216","27.7205","36.0124","881"
"2007","Kansas","KS","Female","Considered suicide","H26","16.7537","13.8863","20.0753","882"
"2007","Kansas","KS","Male","Sad or hopeless","H25","18.3224","14.7437","22.5402","840"
"2007","Kansas","KS","Male","Considered suicide","H26","11.2201","8.9464","13.9829","839"
"2007","Kansas","KS","Total","Sad or hopeless","H25","24.9812","21.8518","28.396","1729"
"2007","Kansas","KS","Total","Considered suicide","H26","13.9413","11.9205","16.2414","1729"
"2007","Kentucky","KY","Female","Sad or hopeless","H25","35.9491","32.6987","39.3339","1904"
"2007","Kentucky","KY","Female","Considered suicide","H26","17.8317","15.5847","20.3245","1905"
"2007","Kentucky","KY","Male","Sad or hopeless","H25","23.0696","20.6921","25.6319","1635"
"2007","Kentucky","KY","Male","Considered suicide","H26","12.214","10.6161","14.0147","1630"
"2007","Kentucky","KY","Total","Sad or hopeless","H25","29.422","27.1611","31.7889","3553"
"2007","Kentucky","KY","Total","Considered suicide","H26","15.076","13.6654","16.6042","3546"
"2007","Louisiana","LA","Female","Sad or hopeless","H25","40.0025","36.507","43.6028","698"
"2007","Louisiana","LA","Female","Considered suicide","H26","17.7313","13.7278","22.5965","704"
"2007","Louisiana","LA","Male","Sad or hopeless","H25","20.3336","17.3978","23.6233","614"
"2007","Louisiana","LA","Male","Considered suicide","H26","10.4684","8.2781","13.155","615"
"2007","Louisiana","LA","Total","Sad or hopeless","H25","30.6438","27.243","34.2693","1321"
"2007","Louisiana","LA","Total","Considered suicide","H26","14.1919","11.3185","17.6497","1329"
"2007","Massachusetts","MA","Female","Sad or hopeless","H25","31.1124","28.3417","34.0253","1584"
"2007","Massachusetts","MA","Female","Considered suicide","H26","15.6144","13.3293","18.2088","1596"
"2007","Massachusetts","MA","Male","Sad or hopeless","H25","16.8228","14.5869","19.3237","1497"
"2007","Massachusetts","MA","Male","Considered suicide","H26","9.1853","7.5445","11.14","1513"
"2007","Massachusetts","MA","Total","Sad or hopeless","H25","23.9501","22.0171","25.9963","3090"
"2007","Massachusetts","MA","Total","Considered suicide","H26","12.4599","10.883","14.2288","3117"
"2007","Maryland","MD","Female","Sad or hopeless","H25","30.721","26.6866","35.0734","790"
"2007","Maryland","MD","Female","Considered suicide","H26","15.7823","12.469","19.777","787"
"2007","Maryland","MD","Male","Sad or hopeless","H25","15.5429","12.87","18.652","719"
"2007","Maryland","MD","Male","Considered suicide","H26","10.3434","8.313","12.8004","718"
"2007","Maryland","MD","Total","Sad or hopeless","H25","23.1806","20.7363","25.8192","1516"
"2007","Maryland","MD","Total","Considered suicide","H26","13.1592","11.1486","15.4692","1512"
"2007","Maine","ME","Female","Sad or hopeless","H25","27.9392","23.9684","32.2885","675"
"2007","Maine","ME","Female","Considered suicide","H26","13.1002","10.1893","16.6883","679"
"2007","Maine","ME","Male","Sad or hopeless","H25","16.3957","12.8936","20.6238","616"
"2007","Maine","ME","Male","Considered suicide","H26","9.2495","7.3428","11.5894","622"
"2007","Maine","ME","Total","Sad or hopeless","H25","22.176","19.0393","25.6656","1297"
"2007","Maine","ME","Total","Considered suicide","H26","11.1665","9.1005","13.6312","1307"
"2007","Michigan","MI","Female","Sad or hopeless","H25","34.1528","30.2205","38.3158","1715"
"2007","Michigan","MI","Female","Considered suicide","H26","19.7487","16.3408","23.6663","1711"
"2007","Michigan","MI","Male","Sad or hopeless","H25","19.6684","17.5148","22.0162","1789"
"2007","Michigan","MI","Male","Considered suicide","H26","10.7826","9.0432","12.8096","1781"
"2007","Michigan","MI","Total","Sad or hopeless","H25","26.8521","24.5887","29.2431","3510"
"2007","Michigan","MI","Total","Considered suicide","H26","15.3196","13.1906","17.7219","3499"
"2007","Missouri","MO","Female","Sad or hopeless","H25","29.4884","25.5319","33.7798","793"
"2007","Missouri","MO","Female","Considered suicide","H26","19.3612","16.319","22.8158","794"
"2007","Missouri","MO","Male","Sad or hopeless","H25","17.5006","14.4551","21.0299","752"
"2007","Missouri","MO","Male","Considered suicide","H26","10.545","7.4851","14.6576","751"
"2007","Missouri","MO","Total","Sad or hopeless","H25","23.5997","21.1145","26.2801","1559"
"2007","Missouri","MO","Total","Considered suicide","H26","14.8104","12.1918","17.8769","1559"
"2007","Mississippi","MS","Female","Sad or hopeless","H25","36.8021","32.073","41.7995","863"
"2007","Mississippi","MS","Female","Considered suicide","H26","17.0055","13.2029","21.6303","861"
"2007","Mississippi","MS","Male","Sad or hopeless","H25","19.1166","15.5122","23.3273","733"
"2007","Mississippi","MS","Male","Considered suicide","H26","9.3479","7.534","11.5439","732"
"2007","Mississippi","MS","Total","Sad or hopeless","H25","28.1589","24.7862","31.7965","1611"
"2007","Mississippi","MS","Total","Considered suicide","H26","13.446","11.4745","15.6961","1608"
"2007","Montana","MT","Female","Sad or hopeless","H25","33.9605","31.8927","36.0913","2006"
"2007","Montana","MT","Female","Considered suicide","H26","19.2911","17.301","21.4508","2004"
"2007","Montana","MT","Male","Sad or hopeless","H25","17.7438","15.0724","20.7729","1968"
"2007","Montana","MT","Male","Considered suicide","H26","11.0137","9.5569","12.6615","1978"
"2007","Montana","MT","Total","Sad or hopeless","H25","25.7542","23.7976","27.8128","3997"
"2007","Montana","MT","Total","Considered suicide","H26","15.1452","13.9231","16.4541","4006"
"2007","North Carolina","NC","Female","Sad or hopeless","H25","32.4308","29.0627","35.9912","1689"
"2007","North Carolina","NC","Female","Considered suicide","H26","15.7693","12.9389","19.0832","1708"
"2007","North Carolina","NC","Male","Sad or hopeless","H25","21.5218","19.7586","23.3964","1742"
"2007","North Carolina","NC","Male","Considered suicide","H26","9.2212","7.9497","10.6725","1767"
"2007","North Carolina","NC","Total","Sad or hopeless","H25","26.9301","25.0845","28.8592","3438"
"2007","North Carolina","NC","Total","Considered suicide","H26","12.4799","10.8194","14.3543","3480"
"2007","North Dakota","ND","Female","Sad or hopeless","H25","23.1831","19.8145","26.9319","876"
"2007","North Dakota","ND","Female","Considered suicide","H26","12.7867","10.6004","15.3464","875"
"2007","North Dakota","ND","Male","Sad or hopeless","H25","11.3881","9.0601","14.2206","874"
"2007","North Dakota","ND","Male","Considered suicide","H26","8.1582","6.2351","10.6074","875"
"2007","North Dakota","ND","Total","Sad or hopeless","H25","17.1481","15.0118","19.5186","1756"
"2007","North Dakota","ND","Total","Considered suicide","H26","10.3859","8.7454","12.2926","1755"
"2007","New Hampshire","NH","Female","Sad or hopeless","H25","32.2011","28.3159","36.349","819"
"2007","New Hampshire","NH","Female","Considered suicide","H26","17.1885","14.5496","20.1929","815"
"2007","New Hampshire","NH","Male","Sad or hopeless","H25","17.437","14.8534","20.3626","814"
"2007","New Hampshire","NH","Male","Considered suicide","H26","10.3674","8.0368","13.2764","812"
"2007","New Hampshire","NH","Total","Sad or hopeless","H25","24.6454","22.4213","27.0132","1637"
"2007","New Hampshire","NH","Total","Considered suicide","H26","13.6896","12.0792","15.477","1631"
"2007","New Mexico","NM","Female","Sad or hopeless","H25","39.6527","36.4425","42.9545","1315"
"2007","New Mexico","NM","Female","Considered suicide","H26","23.0268","19.8669","26.5229","1327"
"2007","New Mexico","NM","Male","Sad or hopeless","H25","21.7673","19.1197","24.6695","1254"
"2007","New Mexico","NM","Male","Considered suicide","H26","15.4149","13.4057","17.6638","1267"
"2007","New Mexico","NM","Total","Sad or hopeless","H25","30.7952","28.2966","33.4116","2593"
"2007","New Mexico","NM","Total","Considered suicide","H26","19.2925","17.9299","20.7324","2617"
"2007","Nevada","NV","Female","Sad or hopeless","H25","35.1907","31.4222","39.1532","935"
"2007","Nevada","NV","Female","Considered suicide","H26","19.0734","16.2783","22.2211","947"
"2007","Nevada","NV","Male","Sad or hopeless","H25","17.4699","14.9814","20.2731","812"
"2007","Nevada","NV","Male","Considered suicide","H26","9.8034","8.0692","11.8622","819"
"2007","Nevada","NV","Total","Sad or hopeless","H25","26.111","23.8084","28.5528","1751"
"2007","Nevada","NV","Total","Considered suicide","H26","14.3111","12.7161","16.0693","1770"
"2007","New York","NY","Female","Sad or hopeless","H25","33.4588","31.0725","35.933","6719"
"2007","New York","NY","Female","Considered suicide","H26","15.1089","12.7981","17.7519","6770"
"2007","New York","NY","Male","Sad or hopeless","H25","18.1323","16.0556","20.4123","6456"
"2007","New York","NY","Male","Considered suicide","H26","8.9768","7.3092","10.9799","6528"
"2007","New York","NY","Total","Sad or hopeless","H25","25.8226","24.1348","27.5855","13220"
"2007","New York","NY","Total","Considered suicide","H26","12.0863","10.4204","13.9769","13349"
"2007","Ohio","OH","Female","Sad or hopeless","H25","30.3954","26.0407","35.1324","1290"
"2007","Ohio","OH","Female","Considered suicide","H26","16.0194","12.9975","19.5857","1303"
"2007","Ohio","OH","Male","Sad or hopeless","H25","19.9697","17.2197","23.0366","1182"
"2007","Ohio","OH","Male","Considered suicide","H26","10.6394","8.6446","13.029","1188"
"2007","Ohio","OH","Total","Sad or hopeless","H25","25.096","22.2856","28.1325","2481"
"2007","Ohio","OH","Total","Considered suicide","H26","13.441","11.3296","15.8756","2503"
"2007","Oklahoma","OK","Female","Sad or hopeless","H25","32.7115","29.5549","36.0327","1335"
"2007","Oklahoma","OK","Female","Considered suicide","H26","16.8649","14.0962","20.0506","1335"
"2007","Oklahoma","OK","Male","Sad or hopeless","H25","18.9609","15.6729","22.7526","1260"
"2007","Oklahoma","OK","Male","Considered suicide","H26","10.9572","9.5254","12.5743","1260"
"2007","Oklahoma","OK","Total","Sad or hopeless","H25","25.7124","23.2741","28.3119","2610"
"2007","Oklahoma","OK","Total","Considered suicide","H26","13.8772","12.3968","15.5032","2610"
"2007","Rhode Island","RI","Female","Sad or hopeless","H25","29.3531","25.6582","33.3414","1102"
"2007","Rhode Island","RI","Female","Considered suicide","H26","14.5194","12.1867","17.2111","1102"
"2007","Rhode Island","RI","Male","Sad or hopeless","H25","17.7658","14.5924","21.4559","1083"
